bug_id,bug_status,version,keywords,short_desc,component,attachments
1229730,CLOSED-RAWHIDE,24,Triaged,dnf.subject.Subject() does not honour epoch,dnf,
1230431,CLOSED-CURRENTRELEASE,24,Tracking,Fedora 24 Alpha blocker bug tracker,distribution,
1230432,CLOSED-CURRENTRELEASE,24,Tracking,Fedora 24 Alpha freeze exception bug tracker,distribution,
1230433,CLOSED-CURRENTRELEASE,24,Tracking,Fedora 24 Beta blocker bug tracker,distribution,
1230434,CLOSED-CURRENTRELEASE,24,Tracking,Fedora 24 Beta freeze exception bug tracker,distribution,
1230435,CLOSED-CURRENTRELEASE,24,Tracking,Fedora 24 Final blocker bug tracker,distribution,
1230436,CLOSED-CURRENTRELEASE,24,Tracking,Fedora 24 Final freeze exception bug tracker,distribution,
1230500,CLOSED-RAWHIDE,26,,Requires on glibc-headers should be removed.,smp_utils,
1230677,CLOSED-ERRATA,24,Reopened,Tracker for golang-googlecode-net,golang-googlecode-net,
1231514,CLOSED-RAWHIDE,24,"Reopened, Triaged",'dnf erase kernel' still wants to remove the running kernel,dnf,debugdata.tar.gz
1231618,CLOSED-ERRATA,24,Reopened,Tracker for golang-googlecode-go-crypto,golang-googlecode-go-crypto,
1232956,CLOSED-ERRATA,24,Reopened,Comic book volume numbers have a maximum of 9999 not 1000000,gcstar,
1233009,CLOSED-CURRENTRELEASE,24,Reopened,DMA errors in r592,kernel,
1233770,CLOSED-NEXTRELEASE,24,"FutureFeature, Reopened, Triaged",RFE: implement filter(pkg__not),hawkey,
1234088,CLOSED-CURRENTRELEASE,24,,nautilus sometimes responds very sluggish to mouse doubleclicks on icons in folder windows,nautilus,
1234561,CLOSED-RAWHIDE,26,Reopened,Package should not ship a separate emacs sub-package,Pyrex,
1234710,CLOSED-CURRENTRELEASE,25,Reopened,pulseaudio does not start under root environment,pulseaudio,0001-src-pulse-context.c-Don-t-disable-autospawn-for-root.patch
1235044,CLOSED-ERRATA,24,,OpenMPI programs hang when reading from redirected stdin,openmpi,test.f90
1235420,CLOSED-ERRATA,26,,hadoop-2.6.0 is available,hadoop,hadoop-273-update.patch
1235427,CLOSED-ERRATA,24,,Please update acronym databases,bsd-games,
1235770,CLOSED-RAWHIDE,25,Patch,Consider removing brp-java-repack-jars-script,redhat-rpm-config,"0001-Remove-brp-java-repack-jars-script-which-is-no-longe.patch, 0001-Remove-brp-java-repack-jars-script-which-is-no-longe.patch"
1236218,CLOSED-ERRATA,24,Reopened,"hunt fails with ""hunt: Version number mismatch. No go.""",bsd-games,"bsd-games-2.17-huntversiondeb342025.patch, bsd-games-spec.patch"
1236446,CLOSED-ERRATA,24,,python-unittest2: missing provides for python2-unittest2,python-unittest2,
1237228,CLOSED-WONTFIX,24,"Reopened, Triaged",The dnf local plugin should not create the _local repo internally if createrepo is disabled,dnf-plugins-extras,
1238406,CLOSED-NEXTRELEASE,24,,Glibc locale subpackaging,Changes Tracking,
1238426,CLOSED-CURRENTRELEASE,24,,Cloud MOTD,Changes Tracking,
1238808,CLOSED-RAWHIDE,24,"EasyFix, Reopened, Triaged, UserExperience",[UX] Negative percentage reported when delta rebuilds fail,dnf,
1238875,CLOSED-CURRENTRELEASE,24,,destination dir of backups should use root name instead config name,mock,backup_dstdir_use_root_name_instead_config_name.patch
1238891,CLOSED-ERRATA,25,"FutureFeature, Triaged",dillo-3.0.5 is available,dillo,NOssl.jpg
1239213,CLOSED-RAWHIDE,24,Reopened,iptables: can't link against libiptc,kernel,
1239789,CLOSED-RAWHIDE,24,Reopened,phonon: FTBFS in rawhide,phonon,"<fdopen>, <fdopen>, <fdopen>"
1240965,CLOSED-CURRENTRELEASE,25,,dependency on qemu while removing gluster,qemu,
1241507,CLOSED-RAWHIDE,25,"Reopened, Triaged",failovermethod=priority does not work,dnf,
1241527,CLOSED-CURRENTRELEASE,24,,fakeroot isn't multilib,fakeroot,
1241636,CLOSED-ERRATA,24,,Grant hyperv-daemons access to /dev/vmbus/hv_* devices,selinux-policy,
1241876,CLOSED-RAWHIDE,25,,remove executable permission bits from ntop.service,ntop,
1242437,CLOSED-NEXTRELEASE,24,,"[rfe] log to systemd-journald if available, provide ID",firefox,
1242581,CLOSED-RAWHIDE,24,Reopened,rsyslog $IMJournalPersistStateInterval directive appears to do nothing,rsyslog,
1242917,CLOSED-CURRENTRELEASE,24,,Astronomy Spin,Changes Tracking,
1242926,CLOSED-CURRENTRELEASE,24,,Node.js 5.x,Changes Tracking,
1242980,CLOSED-ERRATA,24,Patch,-Wcast-qual compiler warnings in hv_func.h,perl,
1243393,CLOSED-RAWHIDE,24,"Documentation, EasyFix, Triaged",Query.filter(pkgs=XXX) is not documented,dnf,
1243517,CLOSED-ERRATA,25,"Reopened, Security, SecurityTracking",CVE-2015-3276 openldap: incorrect multi-keyword mode cipherstring parsing [fedora-all],openldap,
1243568,CLOSED-ERRATA,24,,Apache suEXEC and SELinux,selinux-policy,
1243736,CLOSED-CURRENTRELEASE,24,,Layered Docker Image Build Service,Changes Tracking,
1243881,CLOSED-ERRATA,24,,Add symbolic icon from unstable release,liferea,
1243892,CLOSED-ERRATA,24,Reopened,Tracker for golang-github-mitchellh-mapstructure,golang-github-mitchellh-mapstructure,
1243981,CLOSED-CURRENTRELEASE,24,,NoMethodError: undefined method `find_matching' for #<Gem2Rpm::SpecFetcher:0xc46bcd4>,rubygem-gem2rpm,
1244145,CLOSED-ERRATA,24,,Update python2-mock AND python3-mock to 2.0,python-mock,
1244218,CLOSED-RAWHIDE,24,,Unused /etc/sysconfig/conman file,conman,
1244482,CLOSED-ERRATA,24,,weston.spec cleanup - migrate to pkgconfig BR,weston,weston.spec
1244709,CLOSED-ERRATA,25,,Add maven pom,jide-oss,
1245121,CLOSED-ERRATA,24,,TypeError: unhashable type: 'YumHistoryPackageState',dnf,
1245253,CLOSED-ERRATA,24,,Cannot build for atmega328p,avr-gcc,
1245532,CLOSED-ERRATA,24,,[abrt] xfce4-notifyd: g_type_check_instance_cast(): xfce4-notifyd killed by SIGSEGV,xfce4-notifyd,"backtrace, build_ids, cgroup, core_backtrace, dso_list, environ, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1246239,CLOSED-ERRATA,24,Reopened,Tracker for golang-google-golangorg-cloud,golang-google-golangorg-cloud,
1246621,CLOSED-CURRENTRELEASE,24,,support Fedora 21 and 22 express install,libosinfo,
1246791,CLOSED-ERRATA,24,,Url out of date,pagure,
1246810,CLOSED-ERRATA,24,Reopened,Running 'mock' complains that I'm running /usr/sbin/mock,mock,
1246895,CLOSED-ERRATA,24,,[abrt] Thunar: thunar_file_info_reload(): thunar killed by SIGSEGV,Thunar,"backtrace, cgroup, core_backtrace, dso_list, environ, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status"
1247348,CLOSED-CURRENTRELEASE,24,Reopened,[debuginfo package] expat ships executable source files,expat,
1247532,CLOSED-ERRATA,24,,Provide libselinux function to get a path to custom selinux context for snapperd,libselinux,"0001-libselinux-add-selinux_snapperd_contexts_path.patch, 0001-libselinux-add-selinux_snapperd_contexts_path.patch"
1247561,CLOSED-CURRENTRELEASE,24,,sepolicy needs to be rewritten against setools4,policycoreutils,
1247656,CLOSED-ERRATA,26,Reopened,Tracker for golang-github-BurntSushi-toml,golang-github-BurntSushi-toml,
1248013,CLOSED-ERRATA,26,Reopened,Tracker for golang-github-onsi-gomega,golang-github-onsi-gomega,
1248138,CLOSED-ERRATA,26,Reopened,Tracker for golang-gopkg-check,golang-gopkg-check,
1248150,CLOSED-ERRATA,26,Reopened,Tracker for golang-github-vishvananda-netns,golang-github-vishvananda-netns,
1248155,CLOSED-ERRATA,24,Reopened,Tracker for golang-github-vishvananda-netlink,golang-github-vishvananda-netlink,
1248175,CLOSED-ERRATA,26,Reopened,Tracker for golang-github-kr-text,golang-github-kr-text,
1248368,CLOSED-NEXTRELEASE,24,,mock-config ignores --arch param when the --target is specified,koji,0001-mock-config-Fix-handling-of-arch-param-when-a-target.patch
1248633,CLOSED-ERRATA,26,Reopened,Tracker for golang-github-beorn7-perks,golang-github-beorn7-perks,
1248660,CLOSED-CANTFIX,24,Reopened,Wrong number of arguments to initialize,etherbat,
1248718,CLOSED-ERRATA,26,Reopened,Tracker for golang-github-coreos-go-semver,golang-github-coreos-go-semver,
1248765,CLOSED-CURRENTRELEASE,24,Reopened,Cannot Print on Different Papers,cups,"troubleshoot.txt, log1-0.txt, log2.txt, log3.txt, lp.txt"
1248791,CLOSED-ERRATA,26,Reopened,Tracker for golang-github-davecgh-go-spew,golang-github-davecgh-go-spew,
1249043,CLOSED-ERRATA,24,Reopened,Tracker for golang-github-godbus-dbus,golang-github-godbus-dbus,
1249046,CLOSED-ERRATA,24,,[gssd] code defects in gssd_search_krb5_keytab() can not return right return code.,nfs-utils,
1249049,CLOSED-ERRATA,26,Reopened,Tracker for golang-github-golang-appengine,golang-github-golang-appengine,
1249058,CLOSED-ERRATA,26,Reopened,Tracker for golang-github-golang-groupcache,golang-github-golang-groupcache,
1249075,CLOSED-ERRATA,26,Reopened,Tracker for golang-github-google-gofuzz,golang-github-google-gofuzz,
1249083,CLOSED-NEXTRELEASE,24,,java SSL/TLS implementation: should follow the policies of system-wide crypto policy,java-1.8.0-openjdk,
1249123,CLOSED-ERRATA,24,,pmieconf fails on empty -c file,pcp,
1249126,CLOSED-ERRATA,24,Reopened,Comma in resolv.conf using openconnect,openconnect,
1249129,CLOSED-RAWHIDE,25,Reopened,"Fix {,Build}Requires",rpkg,"0001-Fix-Build-Requires.patch, 0001-Fix-Build-Requires.patch"
1249286,CLOSED-CURRENTRELEASE,24,,buring data cd needing more than 1 track are not automatically mounted if inserting them after the burning process is finished,util-linux,
1249421,CLOSED-RAWHIDE,24,,PyOpenGL needs python2 provide,PyOpenGL,
1249422,CLOSED-ERRATA,24,,PyQt4 should provide python2-PyQt4,PyQt4,
1249572,CLOSED-ERRATA,24,Reopened,pcp-iostat exception at the end of an archive,pcp,
1249716,CLOSED-CURRENTRELEASE,24,,rt-4.2.11-1.fc24 FTBFS: Installed (but unpackaged) file(s) found with rpm-4.13,rt,
1249752,CLOSED-RAWHIDE,25,Reopened,imjournal stops logging due to corrupt state file,rsyslog,
1250082,CLOSED-NEXTRELEASE,24,Reopened,ipcalculator doesn't accept IPv6 addresses,ipcalculator,
1250113,CLOSED-CURRENTRELEASE,24,"FutureFeature, Patch",coreutils doesn't include a base32 binary,coreutils,"0001-maint-Added-base32-program-using-gnulib-s-base32.patch, 0001-maint-Added-base32-program-using-gnulib-s-base32.patch"
1250115,CLOSED-RAWHIDE,24,"FutureFeature, Reopened, Triaged",RFE: dnf download --url,dnf-plugins-core,
1250454,CLOSED-ERRATA,26,Reopened,Tracker for golang-github-bgentry-speakeasy,golang-github-bgentry-speakeasy,
1250457,CLOSED-ERRATA,24,,Tracker for golang-github-coreos-pkg,golang-github-coreos-pkg,
1250460,CLOSED-ERRATA,24,Reopened,Tracker for golang-github-google-btree,golang-github-google-btree,
1250466,CLOSED-ERRATA,24,Reopened,Tracker for golang-github-hashicorp-go-multierror,golang-github-hashicorp-go-multierror,
1250468,CLOSED-ERRATA,24,,Tracker for golang-github-hashicorp-hcl,golang-github-hashicorp-hcl,
1250487,CLOSED-ERRATA,24,,Tracker for golang-github-jessevdk-go-flags,golang-github-jessevdk-go-flags,
1250489,CLOSED-ERRATA,24,Reopened,Tracker for golang-github-jonboulle-clockwork,golang-github-jonboulle-clockwork,
1250490,CLOSED-ERRATA,24,,Tracker for golang-github-jtolds-gls,golang-github-jtolds-gls,
1250492,CLOSED-ERRATA,26,Reopened,Tracker for golang-github-kr-fs,golang-github-kr-fs,
1250503,CLOSED-ERRATA,24,,Tracker for golang-github-samalba-dockerclient,golang-github-samalba-dockerclient,
1250513,CLOSED-ERRATA,24,,Tracker for golang-github-spacemonkeygo-spacelog,golang-github-spacemonkeygo-spacelog,
1250514,CLOSED-ERRATA,26,Reopened,Tracker for golang-github-stretchr-objx,golang-github-stretchr-objx,
1250518,CLOSED-ERRATA,26,Reopened,Tracker for golang-googlecode-go-decimal-inf,golang-googlecode-go-decimal-inf,
1250519,CLOSED-ERRATA,24,,Tracker for golang-googlecode-go-exp,golang-googlecode-go-exp,
1250521,CLOSED-ERRATA,24,Reopened,Tracker for golang-googlecode-google-api-client,golang-googlecode-google-api-client,
1250523,CLOSED-ERRATA,24,Reopened,Tracker for golang-googlecode-uuid,golang-googlecode-uuid,
1250702,CLOSED-ERRATA,24,Triaged,dnf.Base.group_install does not honor multilib_policy=all,dnf,
1250768,CLOSED-ERRATA,24,,warning: 'sizeof' on array function parameter 'tx_stream_indices' will return size of 'const uint32_t* {aka const unsigned int*}' [-Wsizeof-array-argument],uhd,uhd.patch
1251018,CLOSED-CURRENTRELEASE,26,,p11-kit: unsupported attributes in PKCS #11 URLs (rfc7512),p11-kit,
1251289,CLOSED-RAWHIDE,24,,paraview bundles libraries,paraview,
1251365,CLOSED-ERRATA,24,,dleyna-server: Crashes due to double-free when destroying the same dls_upnp_t or dls_manager_t twice,dleyna-server,"backtrace, cgroup, core_backtrace, dso_list, environ, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1251366,CLOSED-ERRATA,24,,dleyna-renderer: Crashes due to double-free when destroying the same dlr_upnp_t twice,dleyna-renderer,"backtrace, cgroup, core_backtrace, dso_list, environ, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1251505,CLOSED-CANTFIX,24,Reopened,rpmlint produced only-non-binary-in-usr-lib warning for development packages.,rpmlint,
1251568,CLOSED-ERRATA,24,,python-testtools should Requires: python-traceback2,python-testtools,
1251691,CLOSED-ERRATA,24,,ifup-ipsec causes invalid ICMP redirects,ipsec-tools,disable-icmp-redirects.patch
1252140,CLOSED-CURRENTRELEASE,24,,twisted/plugins shipped by python-twisted,python-twisted,
1252588,CLOSED-ERRATA,24,,/usr/include/GLES3 is not owned by any package,mesa,
1252623,CLOSED-ERRATA,24,Reopened,"after selecting an alternate Kickoff menu, its icon changes from Fedora icon to KDE icon",plasma-workspace,
1253059,CLOSED-ERRATA,24,,"Add support for rpm Recommends, patch included",python-rpmfluff,"0001-Add-support-for-recommends.patch, 0002-Add-remaining-weak-dependencies.patch"
1253264,CLOSED-RAWHIDE,26,Triaged,dnf distro-sync --allowerasing doesn't work with booted old kernel,dnf,
1253418,CLOSED-CURRENTRELEASE,24,,firewall-cmd help file spelling for --complete-reload,firewalld,
1253582,CLOSED-ERRATA,25,Reopened,SELinux is preventing /usr/bin/docker from 'write' accesses on the sock_file docker.sock.,selinux-policy,
1253822,CLOSED-CURRENTRELEASE,24,,segmentation fault,gcc,
1253886,CLOSED-NEXTRELEASE,24,,Add Python 3 subpackage,mapnik,
1254005,CLOSED-RAWHIDE,26,"Reopened, Triaged",dnf exclude doesn't work,dnf,
1254208,CLOSED-CURRENTRELEASE,24,,Crashes trying to load UEFI certs with Secure Boot enabled,kernel,"uefi-crash.jpg, ms-cert-surface3.txt"
1254244,CLOSED-ERRATA,24,"Reopened, Security, SecurityTracking",CVE-2015-5203 jasper: double free in jasper_image_stop_load() [fedora-all],jasper,
1254245,CLOSED-RAWHIDE,24,"Reopened, Security, SecurityTracking",CVE-2015-5203 mingw-jasper: jasper: double free in jasper_image_stop_load() [fedora-all],mingw-jasper,
1254483,CLOSED-RAWHIDE,24,Reopened,%lang / %_install_langs does not work,rpm,
1254591,CLOSED-ERRATA,24,,Tracker for golang-bitbucket-kardianos-osext,golang-bitbucket-kardianos-osext,
1254599,CLOSED-ERRATA,24,Reopened,Tracker for golang-github-syndtr-gocapability,golang-github-syndtr-gocapability,
1254616,CLOSED-ERRATA,25,,Provider systemd is not functional on this host,puppet,0001-Work-around-systemd-confine.patch
1254784,CLOSED-ERRATA,26,Reopened,[abrt] gnome-boxes: boxes_wizard_toolbar_set_title_for_page(): gnome-boxes killed by SIGSEGV,gnome-boxes,"backtrace, cgroup, core_backtrace, dso_list, environ, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1254841,CLOSED-CURRENTRELEASE,24,,Outdated npm version in Fedora Rawhide,npm,
1254879,CLOSED-RAWHIDE,24,"FutureFeature, Reopened, Triaged",dnf repoquery -l should display '(contains no files)' if there are no files,dnf-plugins-core,
1254966,CLOSED-ERRATA,24,"Triaged, UserExperience",[UX] dnf install tries to update the installed dependencies to newer version (at least message says that),dnf,
1255007,CLOSED-ERRATA,24,,eclipse @wayland - windows (bottoms & right edges) seem trimmed,eclipse,"Bilder.tar.xz, eclipse-disaster.png, Bildschirmfoto von »2016-05-06 18-25-35«.png, eclipse-gui-fonts.png, eclipse.png, 2016-07-07_07-25-08.png, Captura de pantalla de 2016-09-14 10-59-18.png"
1255023,CLOSED-ERRATA,24,,Packaging of healpic-C++ 3.20,healpix,
1255306,CLOSED-CURRENTRELEASE,24,,systemd-resolved is not confined,selinux-policy,
1255307,CLOSED-ERRATA,24,,sanlk-resetd runs as unconfined_service_t,selinux-policy,
1255333,CLOSED-RAWHIDE,24,,libofx-0.9.10,libofx,
1255450,CLOSED-RAWHIDE,25,Reopened,krb5 should obsolete the multilib versions of krb5-server and krb5-server-ldap,krb5,
1255569,CLOSED-RAWHIDE,25,"Reopened, Triaged, UserExperience",upgrade produces a list of skipped src packages,dnf,
1255701,CLOSED-ERRATA,24,,USE_64 variable is not used by upstream,389-admin,file_1255701.txt
1255714,CLOSED-ERRATA,24,"Reopened, Security, SecurityTracking",CVE-2015-5221 jasper: Use-after-free and double-free flaws in Jasper JPEG-2000 library [fedora-all],jasper,
1255715,CLOSED-RAWHIDE,24,"Reopened, Security, SecurityTracking",CVE-2015-5221 mingw-jasper: jasper: Use-after-free and double-free flaws in Jasper JPEG-2000 library [fedora-all],mingw-jasper,
1255786,CLOSED-CURRENTRELEASE,24,,TeXLive 2015,Changes Tracking,
1255886,CLOSED-ERRATA,24,Reopened,'bash --help' should mention how to report bugs,bash,
1256253,CLOSED-RAWHIDE,24,,haproxy: Utilize system-wide crypto-policies,haproxy,
1256313,CLOSED-ERRATA,25,"Reopened, Triaged",DNF should download packages specified by URL into the cache directory,dnf,wine.sh
1256434,CLOSED-ERRATA,24,,weld-api-2.3.Final is available,weld-api,0001-Upgrade-to-2.2.SP4.patch
1256815,CLOSED-ERRATA,24,,Update /etc/rpmdevtools/*.spec files,rpmdevtools,
1257227,CLOSED-ERRATA,24,,socket activation for bitlbee service,bitlbee,
1257510,CLOSED-ERRATA,24,,Use valgrind on wider amount of architectures,jq,file_1257510.txt
1257686,CLOSED-ERRATA,24,,Multiple tools have permission problems,amanda,
1258023,CLOSED-CURRENTRELEASE,24,,[gnome-boxes] dead key when German layout is chosen,qemu,german.png
1258119,CLOSED-CURRENTRELEASE,24,,QGIS-2.10-Pisa patch which fixes Processing-GRASS7,qgis,qgis_2_10_processing_grass7_fixes.diff.gz
1258140,CLOSED-ERRATA,24,,[abrt] abrt-addon-ccpp,abrt,"backtrace, environ"
1258414,CLOSED-ERRATA,24,,Enable AIO support in nginx for AArch64,nginx,file_1258414.txt
1258453,CLOSED-ERRATA,24,,"xrdp binaries labelled incorrectly, this prevents service start under systemd",selinux-policy,
1258716,CLOSED-CURRENTRELEASE,24,,Wrong default kernel after a new kernel installation by dnf,grubby,"grub.cfg, grubby.log"
1258760,CLOSED-CURRENTRELEASE,24,,no manpages for llvm programs,llvm,
1258818,CLOSED-ERRATA,26,Reopened,Many apps crash in gdk_event_source_prepare when logging out of GNOME,gtk3,"backtrace, cgroup, core_backtrace, dso_list, environ, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status"
1259205,CLOSED-CURRENTRELEASE,24,,qemu with -vga qxl can't display the mouse pointer,qemu,
